city_id,day_index,hour,temp_air_c,hr_pct,solar_wm2,pv_voltage,temp_collector_c,temp_cond_c,delta_hr_sorbent,reservoir_level_pct,soc_battery_pct,dew_point_c,humidity_ratio_gkg,hour_sin,hour_cos,day_sin,day_cos,thermal_lift_c,collector_gain_c,is_daylight,high_humidity_flag,battery_stress_flag,reservoir_high_flag,vcrc_state,sorbent_mode_label,heater_on_label,sorbent_saturated_label
dakar,83,21,22.77,63.29,0.0,0.0,22.56,19.97,3.17,95.61003654083224,21.341666128829928,15.43303385949008,10.949533334518216,-0.7071067811865477,0.7071067811865474,0.989932495087353,0.141540295217043,2.8000000000000007,-0.21000000000000085,0,0,1,1,0,0,0,0
dakar,83,22,21.32,66.82,0.0,0.0,20.69,18.29,3.32,95.59661177363392,20.370568244691643,14.902043328302923,10.575110426510038,-0.5000000000000004,0.8660254037844384,0.989932495087353,0.141540295217043,3.030000000000001,-0.629999999999999,0,0,1,1,0,0,0,0
dakar,83,23,20.24,71.84,0.0,0.0,20.19,17.58,4.34,95.39706379839936,20.13384721453113,14.994809694049843,10.63883081016618,-0.25881904510252157,0.9659258262890681,0.989932495087353,0.141540295217043,2.66,-0.04999999999999716,0,1,1,1,0,0,0,0
dakar,84,0,18.58,79.05,0.0,0.0,18.59,16.82,5.15,95.2995279199278,19.547120343899945,14.876800155672084,10.555920945983427,0.0,1.0,0.9922222094179323,0.12447926388678915,1.759999999999998,0.010000000000001563,0,1,1,1,0,0,0,0
dakar,84,1,18.17,80.98,0.0,0.0,17.2,15.66,5.48,95.2024666882078,18.864189844878368,14.852294609576775,10.538738221737251,0.25881904510252074,0.9659258262890683,0.9922222094179323,0.12447926388678915,2.5100000000000016,-0.9700000000000024,0,1,1,1,0,0,0,0
dakar,84,2,16.87,81.76,0.0,0.0,16.21,14.57,5.8,95.02472492503598,18.06027080432659,13.73248815121133,9.789995753641149,0.49999999999999994,0.8660254037844387,0.9922222094179323,0.12447926388678915,2.3000000000000007,-0.6600000000000001,0,1,1,1,0,0,0,0
dakar,84,3,17.49,80.46,0.0,0.0,18.48,14.91,5.21,94.8283265552594,17.304359143616054,14.089967200361302,10.023773325997375,0.7071067811865476,0.7071067811865476,0.9922222094179323,0.12447926388678915,2.5799999999999983,0.990000000000002,0,1,1,1,0,0,0,0
dakar,84,4,17.59,81.94,0.0,0.0,16.7,15.23,5.47,94.62532930771066,16.268469086220612,14.46922544860486,10.27692852691445,0.8660254037844386,0.5000000000000001,0.9922222094179323,0.12447926388678915,2.3599999999999994,-0.8900000000000006,0,1,1,1,0,0,0,0
dakar,84,5,17.68,79.42,0.0,0.0,17.45,15.68,5.08,94.50564885584414,15.828191236222272,14.074101818354258,10.013420194171422,0.9659258262890683,0.25881904510252074,0.9922222094179323,0.12447926388678915,2.0,-0.23000000000000043,0,1,1,1,0,0,0,0
dakar,84,6,18.58,76.22,0.0,0.0,18.61,15.89,4.71,94.26222312742809,15.18229886759534,14.311892978146076,10.17183742439188,1.0,6.123233995736766e-17,0.9922222094179323,0.12447926388678915,2.6899999999999977,0.030000000000001137,0,1,1,1,0,0,0,0
dakar,84,7,20.33,74.12,153.55,7.92,25.51,18.44,4.08,94.0744284900599,14.539790950121995,15.568142668074683,11.04481713843214,0.9659258262890683,-0.25881904510252063,0.9922222094179323,0.12447926388678915,1.889999999999997,5.180000000000003,1,1,1,1,0,0,0,0
dakar,84,8,21.04,68.39,296.64,10.18,29.75,17.61,3.25,93.96711917609494,15.267377887825893,14.995951392109092,10.64013516653073,0.8660254037844387,-0.4999999999999998,0.9922222094179323,0.12447926388678915,3.4299999999999997,8.71,1,0,1,1,0,0,0,0
dakar,84,9,22.21,65.52,419.51,12.11,34.87,19.52,2.88,93.93926826108776,17.36569323183955,15.442476962192575,10.955909939970525,0.7071067811865476,-0.7071067811865475,0.9922222094179323,0.12447926388678915,2.6900000000000013,12.659999999999997,1,0,1,1,0,0,0,0
dakar,84,10,24.19,62.83,513.79,13.6,39.0,20.75,2.44,93.6949806296296,20.322090692451933,16.660622770388787,11.859827526444516,0.49999999999999994,-0.8660254037844387,0.9922222094179323,0.12447926388678915,3.4400000000000013,14.809999999999999,1,0,1,1,1,1,0,0
dakar,84,11,25.54,59.64,573.06,14.53,42.96,21.41,1.36,95.03425657858529,18.07475340164676,17.109581345519015,12.210008098058427,0.258819045102521,-0.9659258262890682,0.9922222094179323,0.12447926388678915,4.129999999999999,17.42,1,0,1,1,0,0,0,0
dakar,84,12,26.0,56.09,593.28,14.85,44.49,22.73,0.31,94.93937983531876,22.10152702869556,16.57194251098884,11.793243763710144,1.2246467991473532e-16,-1.0,0.9922222094179323,0.12447926388678915,3.2699999999999996,18.490000000000002,1,0,1,1,1,2,0,1
dakar,84,13,27.08,52.45,573.06,14.53,44.18,23.85,0.69,96.1876947040073,20.584843649253813,16.517850208785926,11.752782411133216,-0.2588190451025208,-0.9659258262890683,0.9922222094179323,0.12447926388678915,3.229999999999997,17.1,1,0,1,1,0,0,0,0
dakar,84,14,28.2,53.09,513.79,13.6,43.13,24.94,1.04,95.9894881619869,24.665409219908103,17.744219741634858,12.72151992811925,-0.4999999999999997,-0.8660254037844388,0.9922222094179323,0.12447926388678915,3.259999999999998,14.930000000000003,1,0,1,1,0,0,0,0
dakar,84,15,28.55,54.13,419.51,12.11,41.9,25.54,1.58,95.76921401849674,28.50168511635073,18.376874692782582,13.24869067771483,-0.7071067811865471,-0.7071067811865479,0.9922222094179323,0.12447926388678915,3.0100000000000016,13.349999999999998,1,0,0,1,0,0,0,0
dakar,84,16,27.68,54.7,296.64,10.18,37.39,24.16,1.62,95.67012926227038,31.43675897909693,17.736927395284322,12.71514552032206,-0.8660254037844385,-0.5000000000000004,0.9922222094179323,0.12447926388678915,3.5199999999999996,9.71,1,0,0,1,0,0,0,0
dakar,84,17,27.1,53.99,153.55,7.92,32.43,23.56,1.99,95.4409318203534,32.909122453158574,16.992313324696575,12.119087013450054,-0.9659258262890683,-0.25881904510252063,0.9922222094179323,0.12447926388678915,3.5400000000000027,5.329999999999998,1,0,0,1,0,0,0,0
dakar,84,18,26.17,57.01,0.0,5.5,26.28,22.57,2.77,95.4244424738881,33.32252052114669,16.98677911526086,12.11405731482926,-1.0,-1.8369701987210297e-16,0.9922222094179323,0.12447926388678915,3.6000000000000014,0.10999999999999943,0,0,0,1,0,0,0,0
dakar,84,19,25.06,59.06,0.0,0.0,24.36,22.17,2.83,95.2243292095546,32.8781722850504,16.505440694920125,11.741871242129251,-0.9659258262890684,0.2588190451025203,0.9922222094179323,0.12447926388678915,2.889999999999997,-0.6999999999999993,0,0,0,1,0,0,0,0
dakar,84,20,24.41,65.84,0.0,0.0,24.26,21.74,3.64,95.00579584349497,32.33924276044584,17.608455455447057,12.60798422972682,-0.8660254037844386,0.5000000000000001,0.9922222094179323,0.12447926388678915,2.6700000000000017,-0.14999999999999858,0,0,0,1,0,0,0,0
dakar,84,21,22.1,70.65,0.0,0.0,21.73,19.44,3.89,94.78411464024076,31.29424631470657,16.518215543930534,11.749471385450612,-0.7071067811865477,0.7071067811865474,0.9922222094179323,0.12447926388678915,2.66,-0.370000000000001,0,1,0,1,1,1,0,0
dakar,84,22,20.77,71.29,0.0,0.0,19.84,17.49,3.74,96.1155544276887,24.57358759147631,15.384007976454656,10.913242584389437,-0.5000000000000004,0.8660254037844384,0.9922222094179323,0.12447926388678915,3.280000000000001,-0.9299999999999997,0,1,1,1,0,0,0,0
dakar,84,23,19.58,73.74,0.0,0.0,20.39,17.51,4.01,95.928629679634,23.971804956178293,14.765204535691288,10.479650936033517,-0.25881904510252157,0.9659258262890681,0.9922222094179323,0.12447926388678915,2.0699999999999967,0.8100000000000023,0,1,1,1,0,0,0,0
dakar,85,0,20.26,72.95,0.0,0.0,20.26,17.5,4.11,95.88794617074338,23.36419785117299,15.252603229697389,10.81967568990783,0.0,1.0,0.994217906893952,0.10738134666416309,2.7600000000000016,0.0,0,1,1,1,0,0,0,0
dakar,85,1,18.82,74.28,0.0,0.0,17.92,16.37,4.25,95.74630085990545,23.107899311248097,14.145393620046796,10.06119622328453,0.25881904510252074,0.9659258262890683,0.994217906893952,0.10738134666416309,2.4499999999999993,-0.8999999999999986,0,1,1,1,0,0,0,0
dakar,85,2,17.67,74.34,0.0,0.0,18.45,14.34,3.99,95.71601921364484,22.075682557777988,13.048359790631263,9.35728934058606,0.49999999999999994,0.8660254037844387,0.994217906893952,0.10738134666416309,3.330000000000002,0.7799999999999976,0,1,1,1,0,0,0,0
dakar,85,3,18.56,75.86,0.0,0.0,18.82,16.3,4.17,95.6075265833356,21.26162237536534,14.219372356837129,10.110130540973705,0.7071067811865476,0.7071067811865476,0.994217906893952,0.10738134666416309,2.259999999999998,0.26000000000000156,0,1,1,1,0,0,0,0
dakar,85,4,17.66,73.75,0.0,0.0,17.26,14.94,4.12,95.4873149714335,20.863660543354115,12.916786450903473,9.275976212810724,0.8660254037844386,0.5000000000000001,0.994217906893952,0.10738134666416309,2.7200000000000006,-0.3999999999999986,0,1,1,1,0,0,0,0
dakar,85,5,18.86,75.93,0.0,0.0,19.16,16.59,3.89,95.25799767751296,19.95242443199416,14.523776996746983,10.314572767953454,0.9659258262890683,0.25881904510252074,0.994217906893952,0.10738134666416309,2.2699999999999996,0.3000000000000007,0,1,1,1,0,0,0,0
dakar,85,6,19.58,73.32,0.0,0.0,20.29,17.32,3.65,95.24615650742145,19.262759182669697,14.676608740295338,10.418962254459668,1.0,6.123233995736766e-17,0.994217906893952,0.10738134666416309,2.259999999999998,0.7100000000000009,0,1,1,1,0,0,0,0
dakar,85,7,21.21,70.99,182.79,8.38,25.84,17.97,3.45,95.02956786500596,18.3720892020891,15.740266940420485,11.169960730878415,0.9659258262890683,-0.25881904510252063,0.994217906893952,0.10738134666416309,3.240000000000002,4.629999999999999,1,1,1,1,0,0,0,0
dakar,85,8,21.76,62.41,353.12,11.07,33.14,19.43,2.21,94.82074259575464,18.67912676929775,14.261336452645615,10.140005969266426,0.8660254037844387,-0.4999999999999998,0.994217906893952,0.10738134666416309,2.330000000000002,11.379999999999999,1,0,1,1,0,0,0,0
dakar,85,9,22.99,60.58,499.39,13.37,38.06,20.4,1.57,94.71135887702174,20.94614871454667,14.95921783089361,10.615836710920266,0.7071067811865476,-0.7071067811865475,0.994217906893952,0.10738134666416309,2.59,15.070000000000004,1,0,1,1,1,1,0,0
dakar,85,10,25.16,58.38,611.62,15.14,43.38,21.05,0.07,96.08835199436572,18.239344645298267,16.417040256074106,11.67486574665408,0.49999999999999994,-0.8660254037844387,0.994217906893952,0.10738134666416309,4.109999999999999,18.220000000000002,1,0,1,1,0,0,0,0
dakar,85,11,26.05,55.06,682.18,16.25,46.9,21.73,0.0,95.84007260920394,22.86610071559065,16.327105185653018,11.607614362131995,0.258819045102521,-0.9659258262890682,0.994217906893952,0.10738134666416309,4.32,20.849999999999998,1,0,1,1,0,0,0,0
dakar,85,12,27.42,51.43,706.24,16.63,47.94,24.0,0.0,95.69220228787636,28.14974554197535,16.52251781872434,11.756585258128126,1.2246467991473532e-16,-1.0,0.994217906893952,0.10738134666416309,3.4200000000000017,20.519999999999996,1,0,0,1,0,0,0,0
dakar,85,13,27.9,49.57,682.18,16.25,48.79,24.15,0.0,95.55514359730924,33.137033353137014,16.38454755471778,11.652274517014966,-0.2588190451025208,-0.9659258262890683,0.994217906893952,0.10738134666416309,3.75,20.89,1,0,0,1,0,0,0,0
dakar,85,14,28.92,48.47,611.62,15.14,47.58,25.19,0.0,95.3589156872834,38.10521660013038,16.964898318714322,12.09902028628573,-0.4999999999999997,-0.8660254037844388,0.994217906893952,0.10738134666416309,3.7300000000000004,18.659999999999997,1,0,0,1,0,0,0,0
dakar,85,15,29.4,46.12,499.39,13.37,43.66,26.01,0.0,95.18838363830471,42.42038783345695,16.61898419140826,11.831726604292683,-0.7071067811865471,-0.7071067811865479,0.994217906893952,0.10738134666416309,3.389999999999997,14.259999999999998,1,0,0,1,0,0,0,0
dakar,85,16,29.35,46.33,353.12,11.07,40.29,25.04,0.0,94.9774103995878,45.65452331121728,16.645065821873683,11.851683276808105,-0.8660254037844385,-0.5000000000000004,0.994217906893952,0.10738134666416309,4.310000000000002,10.939999999999998,1,0,0,1,1,2,1,1
dakar,85,17,28.16,50.83,182.79,8.38,33.98,25.05,1.89,96.15711551853168,37.46592001337181,17.018604565881457,12.140483093318265,-0.9659258262890683,-0.25881904510252063,0.994217906893952,0.10738134666416309,3.1099999999999994,5.819999999999997,1,0,0,1,0,0,0,0
dakar,85,18,27.52,49.36,0.0,5.5,28.4,25.2,1.58,96.15344238359616,37.94282785228626,15.969636133500904,11.342290279249942,-1.0,-1.8369701987210297e-16,0.994217906893952,0.10738134666416309,2.3200000000000003,0.879999999999999,0,0,0,1,0,0,0,0
dakar,85,19,26.12,53.08,0.0,0.0,27.03,23.13,2.12,96.13523246839038,36.88202806241606,15.817973626362493,11.22996885886479,-0.9659258262890684,0.2588190451025203,0.994217906893952,0.10738134666416309,2.990000000000002,0.9100000000000001,0,0,0,1,0,0,0,0
dakar,85,20,24.74,61.13,0.0,0.0,25.31,21.19,3.39,95.96749141605348,36.38809440329624,16.74714752686347,11.926814884973911,-0.8660254037844386,0.5000000000000001,0.994217906893952,0.10738134666416309,3.549999999999997,0.5700000000000003,0,0,0,1,0,0,0,0
dakar,85,21,23.69,64.19,0.0,0.0,24.57,20.69,3.39,95.82963496212687,36.022880085594345,16.52476015838582,11.755589858186992,-0.7071067811865477,0.7071067811865474,0.994217906893952,0.10738134666416309,3.0,0.879999999999999,0,0,0,1,0,0,0,0
dakar,85,22,22.24,66.73,0.0,0.0,22.87,19.98,4.3,95.5938786794741,34.9637933605021,15.756765920314136,11.182661225306273,-0.5000000000000004,0.8660254037844384,0.994217906893952,0.10738134666416309,2.259999999999998,0.6300000000000026,0,0,0,1,0,0,0,0
dakar,85,23,20.37,71.12,0.0,0.0,20.06,17.19,4.5,95.4110258592296,34.02812717280599,14.963056328274886,10.616828406399115,-0.25881904510252157,0.9659258262890681,0.994217906893952,0.10738134666416309,3.1799999999999997,-0.3100000000000023,0,1,0,1,0,0,0,0
dakar,86,0,19.03,77.71,0.0,0.0,19.69,16.52,4.89,95.33128574763435,33.66313549633662,15.048014772779808,10.67515978265606,0.0,1.0,0.995918996147179,0.09025161003104117,2.5100000000000016,0.6600000000000001,0,1,0,1,0,0,0,0
dakar,86,1,18.25,81.75,0.0,0.0,18.07,16.14,5.77,95.31544341488356,33.197452829213695,15.077383033349465,10.695192127990117,0.25881904510252074,0.9659258262890683,0.995918996147179,0.09025161003104117,2.1099999999999994,-0.17999999999999972,0,1,0,1,0,0,0,0
dakar,86,2,17.15,80.06,0.0,0.0,16.48,14.45,5.37,95.28144030748771,32.208724948402605,13.682075191483378,9.75763373162876,0.49999999999999994,0.8660254037844387,0.995918996147179,0.09025161003104117,2.6999999999999993,-0.6699999999999982,0,1,0,1,0,0,0,0
dakar,86,3,16.51,81.84,0.0,0.0,17.4,14.22,5.59,95.08455344154406,31.729844448246016,13.396134159207218,9.574640912331498,0.7071067811865476,0.7071067811865476,0.995918996147179,0.09025161003104117,2.290000000000001,0.889999999999997,0,1,0,1,0,0,0,0
dakar,86,4,16.75,81.03,0.0,0.0,16.53,14.67,6.09,94.90528425168596,31.21869175358721,13.47752296280918,9.626442971362572,0.8660254037844386,0.5000000000000001,0.995918996147179,0.09025161003104117,2.08,-0.21999999999999886,0,1,0,1,1,1,0,0
dakar,86,5,17.21,79.56,0.0,0.0,17.34,14.91,5.22,96.21199884566596,24.8135330563131,13.644088220523418,9.73322613956728,0.9659258262890683,0.25881904510252074,0.995918996147179,0.09025161003104117,2.3000000000000007,0.129999999999999,0,1,1,1,0,0,0,0
dakar,86,6,18.75,79.62,0.0,0.0,19.52,15.53,5.0,96.06840860889076,23.70499987890876,15.15378573995674,10.749070477098396,1.0,6.123233995736766e-17,0.995918996147179,0.09025161003104117,3.2200000000000006,0.7699999999999996,0,1,1,1,0,0,0,0
dakar,86,7,20.21,76.73,154.94,7.94,24.38,17.9,4.42,96.02192616428512,22.59117352740759,15.993401943968378,11.35476055058058,0.9659258262890683,-0.25881904510252063,0.995918996147179,0.09025161003104117,2.3100000000000023,4.169999999999998,1,1,1,1,0,0,0,0
dakar,86,8,20.52,67.15,299.32,10.22,29.49,17.17,2.39,95.87954819515396,22.707511465119858,14.216450798872737,10.109364530116324,0.8660254037844387,-0.4999999999999998,0.995918996147179,0.09025161003104117,3.349999999999998,8.969999999999999,1,0,1,1,0,0,0,0
dakar,86,9,23.09,64.11,423.3,12.17,35.98,20.23,2.16,95.8154417737838,24.904601264519123,15.937001488426333,11.315163072302374,0.7071067811865476,-0.7071067811865475,0.995918996147179,0.09025161003104117,2.8599999999999994,12.889999999999997,1,0,1,1,0,0,0,0
dakar,86,10,23.5,62.92,518.44,13.67,39.21,20.11,1.76,95.74218288165928,27.482645286581647,16.031336340232883,11.38505302112787,0.49999999999999994,-0.8660254037844387,0.995918996147179,0.09025161003104117,3.3900000000000006,15.71,1,0,0,1,0,0,0,0
dakar,86,11,24.96,61.59,578.24,14.61,43.09,21.1,1.69,95.63915162757522,31.37426284207089,17.07256172065899,12.180433260746684,0.258819045102521,-0.9659258262890682,0.995918996147179,0.09025161003104117,3.8599999999999994,18.130000000000003,1,0,0,1,0,0,0,0
dakar,86,12,25.96,57.17,598.64,14.94,44.79,22.59,0.57,95.44089374408432,35.8475120518148,16.835034735534474,11.995696597649602,1.2246467991473532e-16,-1.0,0.995918996147179,0.09025161003104117,3.370000000000001,18.83,1,0,0,1,0,0,0,0
dakar,86,13,26.98,53.55,578.24,14.61,44.28,23.12,0.69,95.25955552925952,40.429425974374034,16.752127580199236,11.93230827556696,-0.2588190451025208,-0.9659258262890683,0.995918996147179,0.09025161003104117,3.8599999999999994,17.3,1,0,0,1,0,0,0,0
dakar,86,14,27.57,56.05,518.44,13.67,43.92,23.99,0.99,95.21376155808473,44.16511805649466,18.022184701340155,12.95013073288595,-0.4999999999999997,-0.8660254037844388,0.995918996147179,0.09025161003104117,3.580000000000002,16.35,1,0,0,1,0,0,0,0
dakar,86,15,28.45,52.36,423.3,12.17,41.39,24.41,0.64,94.99343432079183,47.71554901334381,17.755283975613587,12.730768810231291,-0.7071067811865471,-0.7071067811865479,0.995918996147179,0.09025161003104117,4.039999999999999,12.940000000000001,1,0,0,1,1,2,1,1
dakar,86,16,27.45,54.36,299.32,10.22,37.54,24.74,2.15,96.3837048725603,40.51203425157931,17.424718324751595,12.462093652162544,-0.8660254037844385,-0.5000000000000004,0.995918996147179,0.09025161003104117,2.710000000000001,10.09,1,0,0,1,0,0,0,0
dakar,86,17,27.83,54.64,154.94,7.94,32.0,25.18,2.38,96.25785991675232,42.68309188671838,17.85866756389308,12.815114469615825,-0.9659258262890683,-0.25881904510252063,0.995918996147179,0.09025161003104117,2.6499999999999986,4.170000000000002,1,0,0,1,0,0,0,0
dakar,86,18,25.96,55.46,0.0,5.5,25.63,22.79,2.51,96.04540750268316,43.37681168972516,16.35714438265508,11.630186716717803,-1.0,-1.8369701987210297e-16,0.995918996147179,0.09025161003104117,3.1700000000000017,-0.33000000000000185,0,0,0,1,0,0,0,0
dakar,86,19,25.4,59.17,0.0,0.0,25.13,22.17,2.79,96.03287726451396,42.45351190852701,16.853414411469274,12.00954317807815,-0.9659258262890684,0.2588190451025203,0.995918996147179,0.09025161003104117,3.229999999999997,-0.2699999999999996,0,0,0,1,0,0,0,0
dakar,86,20,23.98,65.99,0.0,0.0,24.51,20.31,3.85,95.82671427721893,41.43628417039383,17.236015320794408,12.308823181373704,-0.8660254037844386,0.5000000000000001,0.995918996147179,0.09025161003104117,3.6700000000000017,0.5300000000000011,0,0,0,1,0,0,0,0
dakar,86,21,22.62,71.32,0.0,0.0,21.82,18.93,4.16,95.64405930963603,40.93612134324087,17.165635032963714,12.252059253193574,-0.7071067811865477,0.7071067811865474,0.995918996147179,0.09025161003104117,3.6900000000000013,-0.8000000000000007,0,1,0,1,0,0,0,0
dakar,86,22,21.66,70.94,0.0,0.0,21.32,18.32,4.85,95.40870836294906,40.51503052361017,16.160764141775793,11.47990039450222,-0.5000000000000004,0.8660254037844384,0.995918996147179,0.09025161003104117,3.34,-0.33999999999999986,0,1,0,1,0,0,0,0
dakar,86,23,19.36,73.85,0.0,0.0,19.79,16.15,4.6,95.3952125103618,39.99700768678391,14.576286429829471,10.350486839169896,-0.25881904510252157,0.9659258262890681,0.995918996147179,0.09025161003104117,3.210000000000001,0.4299999999999997,0,1,0,1,0,0,0,0
dakar,87,0,18.01,71.44,0.0,0.0,17.89,14.72,4.69,95.16217062734756,39.61458032457969,12.767093835095045,9.184430976037778,0.0,1.0,0.9973249731081555,0.07309512989807777,3.290000000000001,-0.120000000000001,0,1,0,1,0,0,0,0
dakar,87,1,17.23,74.48,0.0,0.0,17.85,14.92,4.6,94.94418989241444,38.98047063198636,12.652521606445196,9.11435262218478,0.25881904510252074,0.9659258262890683,0.9973249731081555,0.07309512989807777,2.3100000000000005,0.620000000000001,0,1,0,1,1,1,0,0
dakar,87,2,16.71,77.52,0.0,0.0,17.64,14.16,4.67,96.2905401970798,31.891464429596017,12.760278698445784,9.179576731841244,0.49999999999999994,0.8660254037844387,0.9973249731081555,0.07309512989807777,2.5500000000000007,0.9299999999999997,0,1,0,1,0,0,0,0
dakar,87,3,16.34,75.55,0.0,0.0,17.25,13.55,4.45,96.1321110682344,30.95109409968069,12.009930470261628,8.731916138914386,0.7071067811865476,0.7071067811865476,0.9973249731081555,0.07309512989807777,2.789999999999999,0.9100000000000001,0,1,0,1,0,0,0,0
dakar,87,4,17.15,77.73,0.0,0.0,17.56,14.53,4.42,95.92097986593689,30.455278573666597,13.228458008272796,9.469332209253585,0.8660254037844386,0.5000000000000001,0.9973249731081555,0.07309512989807777,2.619999999999999,0.41000000000000014,0,1,0,1,0,0,0,0
dakar,87,5,17.12,72.85,0.0,0.0,16.9,15.12,3.95,95.86332996169617,29.28332890628328,12.20934853145551,8.849288433698073,0.9659258262890683,0.25881904510252074,0.9973249731081555,0.07309512989807777,2.0000000000000018,-0.22000000000000242,0,1,0,1,0,0,0,0
dakar,87,6,18.74,73.22,0.0,0.0,17.74,15.77,4.37,95.67011462370188,29.053163631127244,13.846607567430496,9.865056002853777,1.0,6.123233995736766e-17,0.9973249731081555,0.07309512989807777,2.969999999999999,-1.0,0,1,0,1,0,0,0,0
dakar,87,7,19.89,71.46,150.24,7.87,23.59,16.99,3.6,95.56301256292642,28.731450508509887,14.576412279597308,10.350898428701097,0.9659258262890683,-0.25881904510252063,0.9973249731081555,0.07309512989807777,2.900000000000002,3.6999999999999993,1,1,0,1,0,0,0,0
dakar,87,8,20.78,63.98,290.24,10.07,30.4,18.3,2.06,95.32415962387692,29.66609039845676,13.717754944400747,9.782740464468262,0.8660254037844387,-0.4999999999999998,0.9973249731081555,0.07309512989807777,2.4800000000000004,9.619999999999997,1,0,0,1,0,0,0,0
dakar,87,9,22.48,59.0,410.46,11.97,34.69,18.33,0.99,95.263251878312,31.59214254936804,14.07102999964884,10.0142584971358,0.7071067811865476,-0.7071067811865475,0.9973249731081555,0.07309512989807777,4.150000000000002,12.209999999999997,1,0,0,1,0,0,0,0
dakar,87,10,24.0,56.9,502.7,13.42,39.15,20.97,1.14,95.12090325738212,34.7020379599312,14.931733398880768,10.59740681745611,0.49999999999999994,-0.8660254037844387,0.9973249731081555,0.07309512989807777,3.030000000000001,15.149999999999999,1,0,0,1,0,0,0,0
dakar,87,11,25.12,52.59,560.69,14.34,42.58,20.85,0.16,94.9842194275328,37.65892559859557,14.74896663174942,10.472010475833113,0.258819045102521,-0.9659258262890682,0.9973249731081555,0.07309512989807777,4.27,17.459999999999997,1,0,0,1,1,2,0,1
dakar,87,12,26.84,52.58,580.47,14.65,44.64,22.67,1.13,96.2141649077504,35.29682387162657,16.335117089899224,11.614216139906905,1.2246467991473532e-16,-1.0,0.9973249731081555,0.07309512989807777,4.169999999999998,17.8,1,0,0,1,0,0,0,0
dakar,87,13,26.57,49.99,560.69,14.34,43.38,23.21,0.5,96.1204227478811,39.79209641739271,15.296328803920211,10.854786817728478,-0.2588190451025208,-0.9659258262890683,0.9973249731081555,0.07309512989807777,3.3599999999999994,16.810000000000002,1,0,0,1,0,0,0,0
dakar,87,14,28.11,47.12,502.7,13.42,42.83,24.01,0.3,96.06593119598884,43.49103054191466,15.78194561671762,11.205049090493947,-0.4999999999999997,-0.8660254037844388,0.9973249731081555,0.07309512989807777,4.099999999999998,14.719999999999999,1,0,0,1,0,0,0,0
dakar,87,15,27.94,47.15,410.46,11.97,39.56,23.59,1.07,96.02001997276008,47.28797231498873,15.63699007191258,11.099646554008851,-0.7071067811865471,-0.7071067811865479,0.9973249731081555,0.07309512989807777,4.350000000000001,11.620000000000001,1,0,0,1,0,0,0,0
dakar,87,16,27.48,50.25,290.24,10.07,35.45,24.13,0.89,95.98265706527064,50.13657006964316,16.21306985682194,11.52306115456394,-0.8660254037844385,-0.5000000000000004,0.9973249731081555,0.07309512989807777,3.3500000000000014,7.970000000000002,1,0,0,1,0,0,0,0
dakar,87,17,27.37,49.45,150.24,7.87,30.96,24.27,1.49,95.7588995116255,51.34249084486247,15.86066920925108,11.26208460227457,-0.9659258262890683,-0.25881904510252063,0.9973249731081555,0.07309512989807777,3.1000000000000014,3.59,1,0,0,1,0,0,0,0
dakar,87,18,25.87,53.54,0.0,5.5,25.05,22.39,2.09,95.63129032527928,52.28079795021779,15.721545293250568,11.15951958695591,-1.0,-1.8369701987210297e-16,0.9973249731081555,0.07309512989807777,3.4800000000000004,-0.8200000000000003,0,0,0,1,0,0,0,0
dakar,87,19,25.36,56.25,0.0,0.0,26.21,22.01,2.86,95.3994107277374,51.21687903196778,16.02058309595343,11.378395352213758,-0.9659258262890684,0.2588190451025203,0.9973249731081555,0.07309512989807777,3.349999999999998,0.8500000000000014,0,0,0,1,0,0,0,0
dakar,87,20,23.76,62.74,0.0,0.0,24.49,19.83,3.43,95.26028984016368,51.01290152880644,16.23199683575442,11.534580954018946,-0.8660254037844386,0.5000000000000001,0.9973249731081555,0.07309512989807777,3.9300000000000033,0.7299999999999969,0,0,0,1,0,0,0,0
dakar,87,21,21.86,66.23,0.0,0.0,21.34,18.87,4.17,95.15441540733228,50.40649822395438,15.277885920662628,10.838599413355258,-0.7071067811865477,0.7071067811865474,0.9973249731081555,0.07309512989807777,2.9899999999999984,-0.5199999999999996,0,0,0,1,0,0,0,0
dakar,87,22,20.82,67.61,0.0,0.0,19.98,17.51,4.05,94.9332293344049,50.00383773046481,14.608018493784808,10.372961942958744,-0.5000000000000004,0.8660254037844384,0.9973249731081555,0.07309512989807777,3.3099999999999987,-0.8399999999999999,0,0,0,1,1,1,0,0
dakar,87,23,19.58,68.78,0.0,0.0,19.27,15.97,3.85,96.18426990051016,42.82850183962707,13.689305465075616,9.763689133973928,-0.25881904510252157,0.9659258262890681,0.9973249731081555,0.07309512989807777,3.6099999999999977,-0.3099999999999987,0,0,0,1,0,0,0,0
dakar,88,0,20.88,70.96,0.0,0.0,20.58,18.48,4.2,96.13903676411506,42.17923260453853,15.417187068250142,10.93697043517688,0.0,1.0,0.9984354211555643,0.055916990100603484,2.3999999999999986,-0.3000000000000007,0,1,0,1,0,0,0,0
dakar,88,1,19.96,74.45,0.0,0.0,19.83,17.36,4.36,95.91157155831,41.5014865766282,15.280576632824877,10.83926903322184,0.25881904510252074,0.9659258262890683,0.9984354211555643,0.055916990100603484,2.6000000000000014,-0.13000000000000256,0,1,0,1,0,0,0,0
